Date;Country;Cases;Deaths;Population;Continent;retail_and_recreation_percent_change_from_baseline;grocery_and_pharmacy_percent_change_from_baseline;parks_percent_change_from_baseline;transit_stations_percent_change_from_baseline;workplaces_percent_change_from_baseline;residential_percent_change_from_baseline;walking;driving
22/04/2020;Lithuania;20.0;1.0;2794184.0;Europe;-49.0;-19.0;89.0;-49.0;-49.0;16.0;66.29;72.72
22/04/2020;Luxembourg;60.0;3.0;613894.0;Europe;-73.0;-39.0;-24.0;-62.0;-65.0;29.0;43.66;38.65
22/04/2020;Malaysia;57.0;3.0;31949789.0;Asia;-79.0;-44.0;-56.0;-77.0;-60.0;36.0;38.21;49.73
22/04/2020;Mexico;1385.0;145.0;127575529.0;America;-58.0;-27.0;-51.0;-60.0;-50.0;22.0;35.61;41.72
22/04/2020;Morocco;163.0;2.0;36471766.0;Africa;-76.0;-51.0;-63.0;-70.0;-62.0;28.0;17.46;21.0
22/04/2020;Netherlands;729.0;165.0;17282163.0;Europe;-34.0;-10.0;63.0;-56.0;-44.0;15.0;64.8;64.27
22/04/2020;New Zealand;5.0;1.0;4783062.0;Oceania;-87.0;-35.0;-64.0;-84.0;-70.0;33.0;23.51;19.97
22/04/2020;Norway;53.0;9.0;5328212.0;Europe;-22.0;4.0;130.0;-36.0;-42.0;12.0;86.79;92.76
22/04/2020;Philippines;140.0;9.0;108116622.0;Asia;-80.0;-62.0;-51.0;-85.0;-72.0;35.0;20.99;18.37
22/04/2020;Poland;263.0;21.0;37972812.0;Europe;-47.0;-26.0;11.0;-55.0;-39.0;16.0;40.87;55.11
22/04/2020;Portugal;516.0;27.0;10276617.0;Europe;-67.0;-38.0;-52.0;-73.0;-60.0;30.0;16.26;29.74
22/04/2020;Romania;306.0;32.0;19414458.0;Europe;-61.0;-37.0;-39.0;-63.0;-53.0;18.0;40.8;60.3
22/04/2020;Russia;5642.0;51.0;145872260.0;Europe;-43.0;-21.0;-22.0;-49.0;-44.0;15.0;26.11;34.86
22/04/2020;Saudi Arabia;1147.0;6.0;34268529.0;Asia;-71.0;-37.0;-63.0;-80.0;-61.0;28.0;47.84;60.61
22/04/2020;Singapore;1111.0;0.0;5804343.0;Asia;-66.0;-25.0;-64.0;-69.0;-68.0;44.0;53.35;44.63
22/04/2020;Slovakia;26.0;1.0;5450421.0;Europe;-61.0;-18.0;42.0;-52.0;-41.0;15.0;27.53;37.36
22/04/2020;Slovenia;5.0;3.0;2080908.0;Europe;-60.0;-34.0;-6.0;-51.0;-47.0;19.0;71.97;73.89
22/04/2020;South Africa;165.0;0.0;58558267.0;Africa;-73.0;-46.0;-44.0;-79.0;-69.0;35.0;69.65;52.25
22/04/2020;South Korea;11.0;1.0;51225321.0;Asia;-18.0;-3.0;6.0;-15.0;-4.0;6.0;24.09;22.04
22/04/2020;Spain;2312.0;435.0;46937060.0;Europe;-87.0;-47.0;-75.0;-80.0;-65.0;29.0;13.93;23.46
22/04/2020;Sweden;707.0;62.0;10230185.0;Europe;-13.0;-4.0;124.0;-30.0;-25.0;8.0;89.06;101.1
22/04/2020;Switzerland;155.0;45.0;8544527.0;Europe;-70.0;-16.0;46.0;-46.0;-42.0;19.0;69.95;74.07
22/04/2020;Taiwan;3.0;0.0;23773881.0;Asia;-19.0;-1.0;-16.0;-23.0;8.0;4.0;67.3;75.42
22/04/2020;Thailand;19.0;1.0;69625581.0;Asia;-45.0;-20.0;-45.0;-59.0;-30.0;17.0;24.03;40.33
22/04/2020;Turkey;4611.0;119.0;82003882.0;Europe;-49.0;23.0;-31.0;-51.0;-45.0;16.0;39.94;50.48
22/04/2020;Ukraine;415.0;10.0;43993643.0;Europe;-44.0;-22.0;-2.0;-46.0;-45.0;13.0;53.77;71.41
22/04/2020;United Arab Emirates;464.0;3.0;9770526.0;Asia;-62.0;-33.0;-75.0;-77.0;-55.0;30.0;50.93;45.82
22/04/2020;United Kingdom;4854.0;1224.0;66647112.0;Europe;-72.0;-28.0;1.0;-67.0;-66.0;27.0;46.54;42.03
22/04/2020;United States;37289.0;2524.0;329064917.0;America;-38.0;-14.0;-9.0;-48.0;-49.0;20.0;52.86;66.49
22/04/2020;Uruguay;8.0;2.0;3461731.0;America;-52.0;-32.0;-64.0;-50.0;-31.0;16.0;31.91;40.1
22/04/2020;Vietnam;0.0;0.0;96462108.0;Asia;-49.0;-29.0;-34.0;-52.0;-12.0;13.0;59.06;60.04
23/04/2020;Argentina;144.0;8.0;44780675.0;America;-83.0;-35.0;-92.0;-62.0;-49.0;24.0;20.39;28.73
23/04/2020;Australia;7.0;0.0;25203200.0;Oceania;-39.0;-9.0;-26.0;-58.0;-37.0;19.0;51.03;62.87
23/04/2020;Austria;91.0;31.0;8858775.0;Europe;-62.0;-18.0;-3.0;-54.0;-48.0;18.0;48.07;60.76
23/04/2020;Belgium;778.0;181.0;11455519.0;Europe;-67.0;-19.0;2.0;-63.0;-60.0;25.0;67.61;54.25
23/04/2020;Brazil;2678.0;165.0;211049519.0;America;-56.0;-17.0;-44.0;-54.0;-36.0;18.0;44.0;55.04
23/04/2020;Bulgaria;49.0;4.0;7000039.0;Europe;-46.0;-18.0;-24.0;-48.0;-40.0;15.0;43.87;41.93
23/04/2020;Cambodia;0.0;0.0;16486542.0;Asia;-36.0;-26.0;-24.0;-53.0;-26.0;12.0;53.91;32.56
23/04/2020;Canada;1766.0;140.0;37411038.0;America;-49.0;-19.0;-1.0;-66.0;-58.0;24.0;57.59;62.07
23/04/2020;Chile;464.0;13.0;18952035.0;America;-63.0;-40.0;-62.0;-59.0;-45.0;24.0;28.57;43.45
23/04/2020;Colombia;207.0;10.0;50339443.0;America;-75.0;-54.0;-67.0;-75.0;-66.0;32.0;40.53;31.85
23/04/2020;Croatia;42.0;0.0;4076246.0;Europe;-59.0;-31.0;11.0;-65.0;-51.0;18.0;48.69;44.68
23/04/2020;Czechia;95.0;9.0;10649800.0;Europe;-54.0;-2.0;23.0;-41.0;-37.0;14.0;46.28;85.59
23/04/2020;Denmark;217.0;14.0;5806081.0;Europe;-18.0;-3.0;171.0;-40.0;-39.0;12.0;90.22;93.2
23/04/2020;Egypt;0.0;0.0;100388076.0;Africa;-51.0;7.0;-45.0;-36.0;-28.0;12.0;54.33;67.36
23/04/2020;Estonia;7.0;1.0;1324820.0;Europe;-40.0;-18.0;66.0;-37.0;-47.0;15.0;87.88;99.72
23/04/2020;Finland;115.0;8.0;5517919.0;Europe;-39.0;-10.0;84.0;-53.0;-47.0;14.0;83.75;90.33
23/04/2020;France;1827.0;544.0;67012883.0;Europe;-79.0;-34.0;-55.0;-76.0;-67.0;30.0;19.68;34.29
23/04/2020;Germany;2352.0;215.0;83019213.0;Europe;-47.0;-6.0;58.0;-42.0;-35.0;13.0;72.15;70.28
23/04/2020;Greece;7.0;0.0;10724599.0;Europe;-72.0;-12.0;-32.0;-66.0;-53.0;22.0;37.04;32.67
23/04/2020;Hungary;116.0;0.0;9772756.0;Europe;-46.0;-16.0;2.0;-50.0;-44.0;18.0;36.0;62.15
23/04/2020;India;1409.0;41.0;1366417756.0;Asia;-86.0;-47.0;-62.0;-66.0;-64.0;30.0;24.78;18.62
23/04/2020;Indonesia;283.0;19.0;270625567.0;Asia;-32.0;-10.0;-28.0;-50.0;-37.0;15.0;28.66;38.26
23/04/2020;Ireland;631.0;39.0;4904240.0;Europe;-82.0;-15.0;1.0;-64.0;-65.0;28.0;30.47;35.99
23/04/2020;Israel;650.0;7.0;8519373.0;Asia;-67.0;-18.0;-36.0;-49.0;-50.0;27.0;48.41;57.09
23/04/2020;Italy;3370.0;437.0;60359546.0;Europe;-78.0;-40.0;-73.0;-75.0;-60.0;30.0;18.54;26.26
23/04/2020;Japan;276.0;101.0;126860299.0;Asia;-36.0;-3.0;-4.0;-48.0;-26.0;15.0;60.29;70.42
23/04/2020;Latvia;13.0;2.0;1919968.0;Europe;-27.0;-12.0;42.0;-35.0;-39.0;12.0;63.01;76.29
23/04/2020;Lithuania;28.0;0.0;2794184.0;Europe;-48.0;-18.0;69.0;-47.0;-49.0;16.0;66.18;77.46
23/04/2020;Luxembourg;36.0;2.0;613894.0;Europe;-71.0;-38.0;-15.0;-62.0;-65.0;28.0;44.58;39.6
23/04/2020;Malaysia;50.0;1.0;31949789.0;Asia;-75.0;-37.0;-56.0;-76.0;-60.0;36.0;30.89;42.23
23/04/2020;Mexico;1303.0;113.0;127575529.0;America;-59.0;-28.0;-52.0;-61.0;-51.0;23.0;35.85;42.08
23/04/2020;Morocco;168.0;4.0;36471766.0;Africa;-75.0;-49.0;-62.0;-69.0;-61.0;27.0;17.0;20.43
23/04/2020;Netherlands;708.0;138.0;17282163.0;Europe;-35.0;-6.0;64.0;-56.0;-47.0;16.0;68.2;66.56
23/04/2020;New Zealand;0.0;2.0;4783062.0;Oceania;-88.0;-35.0;-74.0;-85.0;-68.0;33.0;27.04;21.57
23/04/2020;Norway;84.0;6.0;5328212.0;Europe;-22.0;5.0;93.0;-38.0;-41.0;13.0;84.53;95.0
23/04/2020;Philippines;111.0;9.0;108116622.0;Asia;-80.0;-62.0;-53.0;-85.0;-72.0;36.0;21.0;18.43
23/04/2020;Poland;313.0;25.0;37972812.0;Europe;-45.0;-21.0;29.0;-53.0;-39.0;15.0;45.74;58.92
23/04/2020;Portugal;603.0;23.0;10276617.0;Europe;-65.0;-36.0;-47.0;-73.0;-60.0;30.0;17.7;30.69
23/04/2020;Romania;468.0;25.0;19414458.0;Europe;-59.0;-33.0;-37.0;-62.0;-52.0;19.0;43.15;63.5
23/04/2020;Russia;5236.0;57.0;145872260.0;Europe;-42.0;-18.0;-19.0;-48.0;-43.0;15.0;29.33;36.22
23/04/2020;Saudi Arabia;1141.0;5.0;34268529.0;Asia;-68.0;-29.0;-68.0;-81.0;-61.0;31.0;48.95;61.54
23/04/2020;Singapore;1016.0;1.0;5804343.0;Asia;-68.0;-26.0;-66.0;-70.0;-69.0;44.0;51.35;39.31
23/04/2020;Slovakia;45.0;0.0;5450421.0;Europe;-60.0;-17.0;40.0;-51.0;-42.0;15.0;25.31;38.4
23/04/2020;Slovenia;13.0;2.0;2080908.0;Europe;-58.0;-31.0;-1.0;-50.0;-47.0;18.0;80.59;78.38
23/04/2020;South Africa;170.0;7.0;58558267.0;Africa;-72.0;-44.0;-44.0;-79.0;-69.0;35.0;67.79;51.37
23/04/2020;South Korea;8.0;2.0;51225321.0;Asia;-16.0;-2.0;10.0;-14.0;-2.0;5.0;25.86;22.8
23/04/2020;Spain;2916.0;440.0;46937060.0;Europe;-87.0;-51.0;-74.0;-80.0;-67.0;30.0;17.73;25.06
23/04/2020;Sweden;722.0;77.0;10230185.0;Europe;-13.0;-2.0;105.0;-31.0;-26.0;9.0;88.55;101.83
23/04/2020;Switzerland;205.0;30.0;8544527.0;Europe;-70.0;-12.0;44.0;-47.0;-43.0;19.0;70.87;75.19
23/04/2020;Taiwan;1.0;0.0;23773881.0;Asia;-21.0;-5.0;-32.0;-26.0;6.0;1.0;67.45;76.23
23/04/2020;Thailand;28.0;2.0;69625581.0;Asia;-46.0;-21.0;-45.0;-59.0;-30.0;17.0;24.49;41.43
23/04/2020;Turkey;3083.0;117.0;82003882.0;Europe;-87.0;-70.0;-71.0;-87.0;-80.0;35.0;16.86;18.02
23/04/2020;Ukraine;467.0;13.0;43993643.0;Europe;-41.0;-18.0;11.0;-42.0;-44.0;13.0;56.18;76.66
23/04/2020;United Arab Emirates;457.0;6.0;9770526.0;Asia;-62.0;-29.0;-76.0;-77.0;-55.0;32.0;48.5;42.94
23/04/2020;United Kingdom;4760.0;847.0;66647112.0;Europe;-72.0;-27.0;6.0;-67.0;-66.0;27.0;46.36;42.36
23/04/2020;United States;17588.0;1721.0;329064917.0;America;-40.0;-14.0;-14.0;-50.0;-49.0;21.0;52.92;68.0
23/04/2020;Uruguay;6.0;0.0;3461731.0;America;-54.0;-35.0;-62.0;-50.0;-31.0;17.0;32.81;42.79
23/04/2020;Vietnam;0.0;0.0;96462108.0;Asia;-44.0;-29.0;-34.0;-51.0;-10.0;10.0;61.25;64.88
24/04/2020;Argentina;147.0;6.0;44780675.0;America;-83.0;-34.0;-92.0;-63.0;-48.0;27.0;22.32;30.99
24/04/2020;Australia;13.0;1.0;25203200.0;Oceania;-36.0;-2.0;-27.0;-56.0;-35.0;18.0;46.68;47.84
24/04/2020;Austria;61.0;14.0;8858775.0;Europe;-64.0;-17.0;-10.0;-56.0;-49.0;19.0;44.41;57.52
24/04/2020;Belgium;976.0;156.0;11455519.0;Europe;-71.0;-19.0;-17.0;-64.0;-59.0;28.0;65.62;52.29
24/04/2020;Brazil;3735.0;407.0;211049519.0;America;-55.0;-14.0;-48.0;-50.0;-32.0;18.0;45.0;59.39
24/04/2020;Bulgaria;73.0;3.0;7000039.0;Europe;-48.0;-18.0;-31.0;-48.0;-39.0;16.0;40.44;42.84
24/04/2020;Cambodia;0.0;0.0;16486542.0;Asia;-35.0;-24.0;-24.0;-54.0;-26.0;12.0;57.08;33.82
24/04/2020;Canada;1920.0;172.0;37411038.0;America;-52.0;-22.0;-3.0;-65.0;-57.0;25.0;63.55;69.4
24/04/2020;Chile;516.0;8.0;18952035.0;America;-63.0;-40.0;-63.0;-60.0;-45.0;26.0;32.79;46.93
24/04/2020;Colombia;205.0;9.0;50339443.0;America;-76.0;-55.0;-69.0;-75.0;-63.0;34.0;40.81;31.23
24/04/2020;Croatia;31.0;2.0;4076246.0;Europe;-61.0;-28.0;8.0;-65.0;-50.0;19.0;46.1;46.7
24/04/2020;Czechia;52.0;3.0;10649800.0;Europe;-56.0;-2.0;14.0;-41.0;-37.0;14.0;45.89;87.52
24/04/2020;Denmark;161.0;10.0;5806081.0;Europe;-25.0;-5.0;117.0;-46.0;-40.0;13.0;88.08;92.28
24/04/2020;Egypt;169.0;12.0;100388076.0;Africa;-68.0;-22.0;-57.0;-62.0;-29.0;14.0;30.91;27.94
24/04/2020;Estonia;33.0;1.0;1324820.0;Europe;-44.0;-19.0;18.0;-42.0;-47.0;17.0;77.58;98.27
24/04/2020;Finland;155.0;23.0;5517919.0;Europe;-41.0;-12.0;49.0;-57.0;-47.0;15.0;73.4;98.01
24/04/2020;France;1653.0;516.0;67012883.0;Europe;-79.0;-35.0;-58.0;-77.0;-66.0;33.0;18.93;32.44
24/04/2020;Germany;2337.0;227.0;83019213.0;Europe;-50.0;-7.0;38.0;-46.0;-36.0;14.0;68.32;67.88
24/04/2020;Greece;55.0;4.0;10724599.0;Europe;-72.0;-8.0;-21.0;-64.0;-52.0;23.0;41.82;34.04
24/04/2020;Hungary;99.0;25.0;9772756.0;Europe;-46.0;-16.0;2.0;-49.0;-44.0;18.0;37.25;65.81
24/04/2020;India;1684.0;37.0;1366417756.0;Asia;-85.0;-44.0;-63.0;-66.0;-63.0;30.0;24.67;18.92
24/04/2020;Indonesia;357.0;12.0;270625567.0;Asia;-49.0;-30.0;-45.0;-64.0;-43.0;22.0;29.41;36.46
24/04/2020;Ireland;936.0;25.0;4904240.0;Europe;-83.0;-15.0;-8.0;-64.0;-65.0;31.0;31.67;37.2
24/04/2020;Israel;290.0;2.0;8519373.0;Asia;-68.0;-26.0;-40.0;-48.0;-47.0;16.0;31.87;36.2
24/04/2020;Italy;2646.0;464.0;60359546.0;Europe;-75.0;-27.0;-71.0;-73.0;-60.0;29.0;20.51;27.09
24/04/2020;Japan;468.0;30.0;126860299.0;Asia;-37.0;-1.0;-8.0;-48.0;-26.0;16.0;68.62;74.9
24/04/2020;Latvia;17.0;0.0;1919968.0;Europe;-27.0;-10.0;19.0;-38.0;-39.0;13.0;61.53;78.77
24/04/2020;Lithuania;12.0;2.0;2794184.0;Europe;-48.0;-13.0;67.0;-47.0;-47.0;16.0;70.4;82.51
24/04/2020;Luxembourg;11.0;3.0;613894.0;Europe;-73.0;-32.0;-17.0;-62.0;-64.0;32.0;43.13;40.1
24/04/2020;Malaysia;71.0;2.0;31949789.0;Asia;-81.0;-44.0;-63.0;-82.0;-61.0;40.0;38.33;48.74
24/04/2020;Mexico;1391.0;99.0;127575529.0;America;-61.0;-28.0;-53.0;-62.0;-47.0;24.0;38.31;46.53
24/04/2020;Morocco;191.0;6.0;36471766.0;Africa;-76.0;-50.0;-63.0;-71.0;-60.0;29.0;16.39;19.85
24/04/2020;Netherlands;887.0;123.0;17282163.0;Europe;-36.0;-5.0;47.0;-56.0;-44.0;16.0;70.59;67.43
24/04/2020;New Zealand;2.0;1.0;4783062.0;Oceania;-88.0;-31.0;-68.0;-84.0;-66.0;35.0;27.71;16.95
24/04/2020;Norway;95.0;11.0;5328212.0;Europe;-25.0;2.0;56.0;-42.0;-41.0;13.0;74.38;95.99
24/04/2020;Philippines;271.0;16.0;108116622.0;Asia;-81.0;-63.0;-57.0;-86.0;-71.0;38.0;20.66;18.18
24/04/2020;Poland;342.0;28.0;37972812.0;Europe;-46.0;-20.0;5.0;-54.0;-38.0;15.0;45.26;61.28
24/04/2020;Portugal;371.0;35.0;10276617.0;Europe;-68.0;-33.0;-54.0;-73.0;-59.0;33.0;17.39;32.13
24/04/2020;Romania;386.0;19.0;19414458.0;Europe;-58.0;-31.0;-41.0;-60.0;-41.0;18.0;55.51;71.99
24/04/2020;Russia;4774.0;42.0;145872260.0;Europe;-42.0;-18.0;-22.0;-48.0;-43.0;15.0;29.51;35.73
24/04/2020;Saudi Arabia;1158.0;7.0;34268529.0;Asia;-76.0;-41.0;-81.0;-86.0;-50.0;25.0;50.71;64.28
24/04/2020;Singapore;1037.0;0.0;5804343.0;Asia;-70.0;-29.0;-73.0;-71.0;-67.0;49.0;41.53;31.79
24/04/2020;Slovakia;81.0;1.0;5450421.0;Europe;-62.0;-15.0;38.0;-53.0;-41.0;17.0;25.87;37.86
24/04/2020;Slovenia;13.0;0.0;2080908.0;Europe;-58.0;-26.0;-6.0;-51.0;-45.0;20.0;73.88;76.76
24/04/2020;South Africa;318.0;10.0;58558267.0;Africa;-69.0;-36.0;-47.0;-77.0;-68.0;36.0;66.44;51.99
24/04/2020;South Korea;6.0;0.0;51225321.0;Asia;-14.0;2.0;10.0;-10.0;-2.0;6.0;27.5;24.78
24/04/2020;Spain;2114.0;367.0;46937060.0;Europe;-88.0;-46.0;-76.0;-79.0;-65.0;32.0;16.94;24.36
24/04/2020;Sweden;758.0;86.0;10230185.0;Europe;-13.0;-1.0;50.0;-34.0;-27.0;10.0;85.18;105.29
24/04/2020;Switzerland;228.0;51.0;8544527.0;Europe;-70.0;-4.0;40.0;-46.0;-42.0;21.0;75.27;76.14
24/04/2020;Taiwan;1.0;0.0;23773881.0;Asia;-17.0;1.0;-24.0;-21.0;3.0;5.0;92.28;96.47
24/04/2020;Thailand;0.0;0.0;69625581.0;Asia;-46.0;-17.0;-48.0;-60.0;-29.0;19.0;27.48;45.73
24/04/2020;Turkey;3116.0;115.0;82003882.0;Europe;-87.0;-65.0;-74.0;-88.0;-78.0;39.0;15.66;15.92
24/04/2020;Ukraine;578.0;13.0;43993643.0;Europe;-43.0;-17.0;0.0;-43.0;-43.0;14.0;58.27;77.47
24/04/2020;United Arab Emirates;490.0;4.0;9770526.0;Asia;-72.0;-40.0;-86.0;-80.0;-47.0;24.0;42.25;40.26
24/04/2020;United Kingdom;5487.0;682.0;66647112.0;Europe;-73.0;-26.0;-4.0;-66.0;-65.0;27.0;49.85;45.69
24/04/2020;United States;26543.0;3179.0;329064917.0;America;-40.0;-16.0;-14.0;-50.0;-48.0;21.0;58.89;76.68
24/04/2020;Uruguay;8.0;0.0;3461731.0;America;-55.0;-34.0;-68.0;-52.0;-30.0;18.0;34.19;48.61
24/04/2020;Vietnam;2.0;0.0;96462108.0;Asia;-39.0;-29.0;-36.0;-47.0;-19.0;15.0;66.31;70.48
25/04/2020;Argentina;0.0;2.0;44780675.0;America;-86.0;-39.0;-94.0;-68.0;-44.0;26.0;23.31;25.92
25/04/2020;Australia;20.0;4.0;25203200.0;Oceania;-52.0;-28.0;-30.0;-56.0;-43.0;17.0;39.3;41.89
25/04/2020;Austria;83.0;5.0;8858775.0;Europe;-68.0;-19.0;-7.0;-52.0;-33.0;12.0;43.01;50.31
25/04/2020;Belgium;811.0;155.0;11455519.0;Europe;-75.0;-28.0;-25.0;-58.0;-39.0;19.0;76.05;49.02
25/04/2020;Brazil;3503.0;357.0;211049519.0;America;-59.0;-14.0;-55.0;-48.0;-25.0;15.0;42.06;59.43
25/04/2020;Bulgaria;91.0;2.0;7000039.0;Europe;-53.0;-20.0;-34.0;-42.0;-21.0;8.0;41.08;41.18
25/04/2020;Cambodia;0.0;0.0;16486542.0;Asia;-35.0;-24.0;-27.0;-53.0;-25.0;10.0;53.64;33.73
25/04/2020;Canada;1778.0;156.0;37411038.0;America;-51.0;-21.0;16.0;-54.0;-39.0;14.0;63.76;61.33
25/04/2020;Chile;494.0;6.0;18952035.0;America;-63.0;-39.0;-67.0;-55.0;-35.0;21.0;27.92;39.87
25/04/2020;Colombia;320.0;10.0;50339443.0;America;-79.0;-60.0;-73.0;-74.0;-57.0;29.0;41.81;34.47
25/04/2020;Croatia;28.0;1.0;4076246.0;Europe;-62.0;-26.0;12.0;-57.0;-36.0;9.0;49.7;44.66
25/04/2020;Czechia;85.0;2.0;10649800.0;Europe;-63.0;-4.0;4.0;-35.0;-14.0;6.0;41.32;74.46
25/04/2020;Denmark;137.0;9.0;5806081.0;Europe;-29.0;-3.0;123.0;-40.0;-13.0;6.0;87.26;85.8
25/04/2020;Egypt;433.0;18.0;100388076.0;Africa;-61.0;-15.0;-53.0;-58.0;-38.0;15.0;41.53;37.54
25/04/2020;Estonia;13.0;1.0;1324820.0;Europe;-51.0;-17.0;22.0;-33.0;-25.0;7.0;72.54;92.93
25/04/2020;Finland;111.0;5.0;5517919.0;Europe;-46.0;-16.0;56.0;-52.0;-21.0;6.0;69.58;84.5
25/04/2020;France;1773.0;389.0;67012883.0;Europe;-84.0;-43.0;-70.0;-76.0;-49.0;22.0;17.08;26.22
25/04/2020;Germany;2055.0;179.0;83019213.0;Europe;-57.0;-10.0;40.0;-41.0;-19.0;9.0;72.98;62.8
25/04/2020;Greece;27.0;5.0;10724599.0;Europe;-74.0;-9.0;-20.0;-59.0;-42.0;17.0;44.45;30.79
25/04/2020;Hungary;60.0;12.0;9772756.0;Europe;-52.0;-21.0;-19.0;-42.0;-23.0;9.0;31.65;55.45
25/04/2020;India;1429.0;57.0;1366417756.0;Asia;-86.0;-46.0;-65.0;-66.0;-59.0;29.0;24.71;18.17
25/04/2020;Indonesia;436.0;42.0;270625567.0;Asia;-50.0;-29.0;-53.0;-64.0;-30.0;19.0;29.9;37.51
25/04/2020;Ireland;577.0;35.0;4904240.0;Europe;-85.0;-16.0;-19.0;-58.0;-48.0;19.0;33.02;31.58
25/04/2020;Israel;176.0;1.0;8519373.0;Asia;-82.0;-38.0;-61.0;-50.0;-31.0;14.0;37.95;42.11
25/04/2020;Italy;3021.0;420.0;60359546.0;Europe;-93.0;-86.0;-83.0;-83.0;-72.0;28.0;19.33;21.75
25/04/2020;Japan;652.0;17.0;126860299.0;Asia;-41.0;-3.0;-9.0;-53.0;-26.0;14.0;65.01;67.8
25/04/2020;Latvia;6.0;1.0;1919968.0;Europe;-33.0;-8.0;26.0;-28.0;-19.0;4.0;54.01;81.06
25/04/2020;Lithuania;0.0;0.0;2794184.0;Europe;-49.0;-16.0;46.0;-37.0;-21.0;5.0;67.73;72.23
25/04/2020;Luxembourg;30.0;2.0;613894.0;Europe;-75.0;-33.0;-5.0;-57.0;-45.0;18.0;49.21;34.56
25/04/2020;Malaysia;88.0;1.0;31949789.0;Asia;-83.0;-50.0;-69.0;-82.0;-51.0;35.0;43.91;51.66
25/04/2020;Mexico;1597.0;152.0;127575529.0;America;-62.0;-27.0;-55.0;-58.0;-31.0;18.0;38.83;47.25
25/04/2020;Morocco;190.0;3.0;36471766.0;Africa;-81.0;-61.0;-73.0;-76.0;-60.0;30.0;13.66;15.74
25/04/2020;Netherlands;806.0;112.0;17282163.0;Europe;-41.0;-6.0;20.0;-51.0;-18.0;10.0;65.35;59.55
25/04/2020;New Zealand;3.0;1.0;4783062.0;Oceania;-89.0;-53.0;-69.0;-81.0;-56.0;24.0;26.83;16.29
25/04/2020;Norway;63.0;11.0;5328212.0;Europe;-29.0;1.0;95.0;-29.0;-19.0;5.0;78.86;86.21
25/04/2020;Philippines;211.0;15.0;108116622.0;Asia;-81.0;-62.0;-60.0;-85.0;-61.0;31.0;20.28;18.09
25/04/2020;Poland;381.0;40.0;37972812.0;Europe;-61.0;-27.0;-15.0;-52.0;-22.0;10.0;36.43;50.78
25/04/2020;Portugal;918.0;60.0;10276617.0;Europe;-73.0;-41.0;-64.0;-71.0;-51.0;23.0;16.96;28.66
25/04/2020;Romania;321.0;25.0;19414458.0;Europe;-67.0;-38.0;-50.0;-60.0;-28.0;11.0;56.25;72.07
25/04/2020;Russia;5849.0;60.0;145872260.0;Europe;-47.0;-21.0;-28.0;-45.0;-32.0;8.0;21.61;28.88
25/04/2020;Saudi Arabia;1172.0;6.0;34268529.0;Asia;-75.0;-43.0;-72.0;-84.0;-51.0;27.0;46.9;58.11
25/04/2020;Singapore;897.0;0.0;5804343.0;Asia;-68.0;-27.0;-71.0;-70.0;-55.0;34.0;42.74;33.99
25/04/2020;Slovakia;35.0;2.0;5450421.0;Europe;-69.0;-14.0;0.0;-49.0;-23.0;8.0;27.17;34.48
25/04/2020;Slovenia;7.0;1.0;2080908.0;Europe;-57.0;-17.0;-14.0;-34.0;-28.0;9.0;59.2;64.45
25/04/2020;South Africa;267.0;4.0;58558267.0;Africa;-69.0;-36.0;-58.0;-73.0;-48.0;23.0;55.93;37.54
25/04/2020;South Korea;10.0;0.0;51225321.0;Asia;-12.0;9.0;21.0;-10.0;-4.0;5.0;24.57;20.96
25/04/2020;Spain;2506.0;378.0;46937060.0;Europe;-92.0;-52.0;-84.0;-83.0;-59.0;25.0;19.26;20.08
25/04/2020;Sweden;780.0;89.0;10230185.0;Europe;-16.0;-1.0;73.0;-24.0;-10.0;5.0;85.7;105.8
25/04/2020;Switzerland;181.0;41.0;8544527.0;Europe;-74.0;-10.0;27.0;-44.0;-34.0;14.0;72.22;69.71
25/04/2020;Taiwan;1.0;0.0;23773881.0;Asia;-15.0;2.0;-9.0;-31.0;4.0;5.0;92.77;98.3
25/04/2020;Thailand;15.0;0.0;69625581.0;Asia;-50.0;-22.0;-57.0;-61.0;-19.0;17.0;24.61;43.67
25/04/2020;Turkey;3122.0;109.0;82003882.0;Europe;-91.0;-82.0;-79.0;-90.0;-74.0;33.0;14.57;15.36
25/04/2020;Ukraine;477.0;6.0;43993643.0;Europe;-49.0;-22.0;-5.0;-42.0;-29.0;6.0;48.15;65.65
25/04/2020;United Arab Emirates;497.0;8.0;9770526.0;Asia;-62.0;-32.0;-77.0;-74.0;-41.0;25.0;43.0;45.32
25/04/2020;United Kingdom;5158.0;1010.0;66647112.0;Europe;-78.0;-32.0;-23.0;-65.0;-51.0;18.0;49.52;39.03
25/04/2020;United States;21352.0;1054.0;329064917.0;America;-41.0;-11.0;2.0;-42.0;-32.0;12.0;60.0;72.62
25/04/2020;Uruguay;6.0;0.0;3461731.0;America;-61.0;-37.0;-76.0;-60.0;-27.0;18.0;25.11;38.88
25/04/2020;Vietnam;0.0;0.0;96462108.0;Asia;-34.0;-21.0;-35.0;-41.0;-16.0;15.0;72.32;75.17
26/04/2020;Argentina;344.0;18.0;44780675.0;America;-88.0;-52.0;-95.0;-72.0;-47.0;25.0;16.36;16.57
26/04/2020;Australia;16.0;2.0;25203200.0;Oceania;-36.0;-3.0;-34.0;-55.0;-32.0;13.0;45.09;55.39
