Date;Country;Cases;Deaths;Population;retail_and_recreation_percent_change_from_baseline;grocery_and_pharmacy_percent_change_from_baseline;parks_percent_change_from_baseline;transit_stations_percent_change_from_baseline;workplaces_percent_change_from_baseline;residential_percent_change_from_baseline;walking;driving;;
23/06/2021;Portugal;1020;6;10295909;-1.0;30.0;42.0;-22.0;-16.0;4.0;123.51;127.44;;
23/06/2021;Romania;41;74;19328838;2.0;21.0;27.0;-10.0;-18.0;-4.0;157.96;129.87;;
23/06/2021;Slovakia;123;6;5457873;9.0;27.0;101.0;-3.0;-10.0;0.0;160.09;140.19;;
23/06/2021;Slovenia;51;1;2095861;11.0;23.0;111.0;-2.0;-15.0;-1.0;202.04;171.85;;
23/06/2021;Spain;4341;29;47332614;-8.0;18.0;46.0;-12.0;-23.0;1.0;139.24;156.77;;
23/06/2021;Sweden;380;0;10327589;9.0;25.0;154.0;-30.0;-33.0;4.0;138.15;178.16;;
24/06/2021;Austria;121;12;8901064;-15.0;8.0;53.0;-13.0;-14.0;2.0;120.76;148.69;;
24/06/2021;Belgium;336;5;11522440;7.0;18.0;82.0;-16.0;-25.0;7.0;156.14;140.42;;
24/06/2021;Bulgaria;93;5;6951482;3.0;24.0;74.0;29.0;-16.0;-5.0;172.15;147.5;;
24/06/2021;Croatia;43;2;4058165;17.0;32.0;260.0;-4.0;-23.0;-2.0;380.0;290.42;;
24/06/2021;Czechia;196;2;10693939;3.0;26.0;64.0;6.0;-7.0;0.0;115.64;171.51;;
24/06/2021;Denmark;223;0;5822763;16.0;11.0;208.0;-15.0;-14.0;2.0;164.66;159.95;;
24/06/2021;Estonia;18;0;1328976;-34.0;1.0;238.0;-32.0;-83.0;6.0;134.87;172.25;;
24/06/2021;Finland;107;0;5525292;18.0;48.0;378.0;-28.0;-44.0;-2.0;133.52;214.43;;
24/06/2021;France;2320;33;67320216;-9.0;15.0;74.0;-8.0;-18.0;3.0;122.83;139.91;;
24/06/2021;Germany;1008;93;83166711;-10.0;11.0;76.0;-18.0;-15.0;5.0;133.53;131.8;;
24/06/2021;Greece;512;14;10718565;12.0;42.0;148.0;-2.0;-14.0;-3.0;226.36;197.95;;
24/06/2021;Hungary;69;1;9769526;3.0;14.0;79.0;-12.0;-23.0;3.0;123.17;157.0;;
24/06/2021;Ireland;341;48;4964440;-12.0;20.0;47.0;-44.0;-35.0;8.0;91.85;131.09;;
24/06/2021;Italy;1140;30;59641488;0.0;13.0;80.0;-20.0;-23.0;2.0;130.96;156.62;;
24/06/2021;Latvia;102;0;1907675;-55.0;-27.0;168.0;-45.0;-86.0;4.0;72.94;109.52;;
24/06/2021;Lithuania;64;4;2794090;-30.0;29.0;228.0;-29.0;-77.0;6.0;178.88;133.6;;
24/06/2021;Luxembourg;0;0;626108;-15.0;15.0;25.0;-15.0;-20.0;7.0;121.74;108.83;;
24/06/2021;Netherlands;650;4;17407585;0.0;12.0;114.0;-34.0;-22.0;6.0;123.38;117.2;;
24/06/2021;Norway;221;2;5367580;14.0;17.0;133.0;-24.0;-32.0;3.0;164.62;186.15;;
24/06/2021;Poland;162;35;37958138;11.0;22.0;98.0;-9.0;-9.0;0.0;137.01;141.21;;
24/06/2021;Portugal;1497;3;10295909;-1.0;24.0;67.0;-28.0;-32.0;9.0;117.23;132.5;;
24/06/2021;Romania;66;161;19328838;8.0;24.0;36.0;-10.0;-21.0;-3.0;166.27;138.72;;
24/06/2021;Slovakia;52;0;5457873;10.0;26.0;94.0;-5.0;-11.0;0.0;163.17;150.14;;
24/06/2021;Slovenia;4;3;2095861;25.0;44.0;130.0;9.0;-18.0;-6.0;229.77;218.42;;
24/06/2021;Spain;4507;18;47332614;-14.0;-8.0;61.0;-20.0;-41.0;5.0;131.34;152.42;;
24/06/2021;Sweden;336;2;10327589;21.0;48.0;227.0;-27.0;-38.0;2.0;124.29;194.58;;
25/06/2021;Austria;101;4;8901064;-14.0;11.0;45.0;-12.0;-14.0;2.0;133.46;156.76;;
25/06/2021;Belgium;388;5;11522440;-2.0;16.0;71.0;-15.0;-23.0;6.0;161.04;153.16;;
25/06/2021;Bulgaria;62;9;6951482;-4.0;20.0;52.0;23.0;-16.0;-6.0;200.22;179.27;;
25/06/2021;Croatia;101;2;4058165;12.0;37.0;258.0;-3.0;-23.0;-2.0;436.79;335.96;;
25/06/2021;Czechia;165;1;10693939;-5.0;24.0;51.0;4.0;-8.0;0.0;121.07;187.86;;
25/06/2021;Denmark;173;0;5822763;9.0;5.0;213.0;-16.0;-14.0;1.0;177.99;172.79;;
25/06/2021;Estonia;10;0;1328976;3.0;19.0;136.0;-20.0;-54.0;6.0;185.9;198.69;;
25/06/2021;Finland;123;0;5525292;-41.0;-9.0;518.0;-54.0;-82.0;6.0;134.99;163.39;;
25/06/2021;France;2007;44;67320216;-9.0;12.0;71.0;-6.0;-19.0;4.0;131.6;152.59;;
25/06/2021;Germany;774;62;83166711;-7.0;12.0;107.0;-16.0;-14.0;4.0;158.45;149.62;;
25/06/2021;Greece;454;18;10718565;5.0;38.0;140.0;1.0;-16.0;-3.0;236.28;211.83;;
25/06/2021;Hungary;66;8;9769526;2.0;17.0;84.0;-11.0;-23.0;2.0;129.01;173.62;;
25/06/2021;Ireland;301;0;4964440;-15.0;20.0;52.0;-43.0;-33.0;7.0;104.08;147.05;;
25/06/2021;Italy;266;10;59641488;-1.0;14.0;90.0;-16.0;-22.0;0.0;150.52;179.81;;
25/06/2021;Latvia;33;3;1907675;-21.0;-2.0;146.0;-37.0;-73.0;8.0;96.76;133.87;;
25/06/2021;Lithuania;18;3;2794090;-15.0;41.0;185.0;-12.0;-42.0;0.0;211.14;160.99;;
25/06/2021;Luxembourg;39;0;626108;-11.0;15.0;97.0;-7.0;-20.0;5.0;137.35;123.56;;
25/06/2021;Netherlands;698;1;17407585;-4.0;9.0;119.0;-29.0;-19.0;4.0;142.17;136.01;;
25/06/2021;Norway;269;0;5367580;9.0;10.0;130.0;-20.0;-32.0;1.0;176.36;204.46;;
25/06/2021;Poland;144;24;37958138;14.0;25.0;110.0;-1.0;-7.0;-2.0;167.46;165.97;;
25/06/2021;Portugal;1556;2;10295909;-4.0;28.0;52.0;-25.0;-21.0;6.0;133.19;150.79;;
25/06/2021;Romania;68;145;19328838;-1.0;18.0;21.0;-8.0;-4.0;-5.0;166.06;143.89;;
25/06/2021;Slovakia;102;0;5457873;6.0;26.0;111.0;-5.0;-12.0;0.0;174.2;164.08;;
25/06/2021;Slovenia;43;2;2095861;-48.0;-83.0;208.0;-32.0;-80.0;12.0;186.1;195.99;;
25/06/2021;Spain;4924;13;47332614;-12.0;14.0;50.0;-15.0;-29.0;1.0;156.31;174.43;;
25/06/2021;Sweden;0;1;10327589;-54.0;-23.0;226.0;-49.0;-82.0;10.0;111.15;137.43;;
26/06/2021;Austria;115;27;8901064;-13.0;0.0;86.0;-6.0;2.0;-3.0;140.47;149.55;;
26/06/2021;Belgium;246;2;11522440;-5.0;9.0;77.0;0.0;9.0;1.0;181.19;136.99;;
26/06/2021;Bulgaria;86;4;6951482;-8.0;8.0;40.0;21.0;-8.0;-9.0;191.91;165.12;;
26/06/2021;Croatia;118;4;4058165;12.0;29.0;287.0;20.0;2.0;-7.0;455.78;347.76;;
26/06/2021;Czechia;135;4;10693939;-3.0;20.0;89.0;12.0;8.0;-5.0;125.78;156.3;;
26/06/2021;Denmark;222;0;5822763;-1.0;2.0;175.0;-1.0;10.0;-3.0;184.49;159.93;;
26/06/2021;Estonia;33;0;1328976;-5.0;15.0;130.0;-8.0;-4.0;-5.0;182.61;191.78;;
26/06/2021;Finland;0;0;5525292;-52.0;-30.0;316.0;-49.0;-31.0;-4.0;106.36;148.1;;
26/06/2021;France;1986;33;67320216;-14.0;4.0;69.0;3.0;0.0;-1.0;139.3;147.77;;
26/06/2021;Germany;592;68;83166711;-13.0;3.0;144.0;-8.0;8.0;-1.0;182.19;141.86;;
26/06/2021;Greece;386;21;10718565;-4.0;21.0;142.0;8.0;-7.0;-6.0;236.39;217.78;;
26/06/2021;Hungary;0;0;9769526;6.0;12.0;127.0;8.0;3.0;-5.0;137.96;167.36;;
26/06/2021;Ireland;375;0;4964440;-20.0;18.0;73.0;-31.0;-4.0;-1.0;117.89;145.94;;
26/06/2021;Italy;751;56;59641488;-12.0;1.0;79.0;-7.0;-15.0;-4.0;167.01;178.58;;
26/06/2021;Latvia;20;1;1907675;-15.0;5.0;128.0;-13.0;-9.0;-6.0;112.59;137.38;;
26/06/2021;Lithuania;47;1;2794090;-21.0;32.0;166.0;-9.0;5.0;-9.0;190.56;143.2;;
26/06/2021;Luxembourg;14;0;626108;-9.0;11.0;120.0;8.0;12.0;-1.0;137.67;104.69;;
26/06/2021;Netherlands;639;5;17407585;-4.0;6.0;122.0;-17.0;8.0;0.0;159.22;119.87;;
26/06/2021;Norway;235;0;5367580;-2.0;5.0;158.0;-10.0;-6.0;-4.0;174.56;172.51;;
26/06/2021;Poland;134;36;37958138;1.0;9.0;145.0;5.0;11.0;-5.0;165.62;148.28;;
26/06/2021;Portugal;1604;2;10295909;-13.0;15.0;39.0;-23.0;-3.0;2.0;123.1;145.82;;
26/06/2021;Romania;65;140;19328838;-6.0;13.0;31.0;-4.0;-1.0;-7.0;155.88;134.41;;
26/06/2021;Slovakia;10;0;5457873;4.0;13.0;99.0;3.0;3.0;-4.0;151.12;138.48;;
26/06/2021;Slovenia;57;1;2095861;0.0;20.0;135.0;17.0;-18.0;-6.0;175.96;192.59;;
26/06/2021;Spain;0;0;47332614;-21.0;0.0;46.0;-12.0;-11.0;-3.0;154.84;166.16;;
26/06/2021;Sweden;0;0;10327589;-38.0;-17.0;238.0;-27.0;-19.0;-1.0;99.35;151.63;;
27/06/2021;Austria;129;3;8901064;-10.0;24.0;90.0;0.0;5.0;-4.0;108.17;153.33;;
27/06/2021;Belgium;173;3;11522440;5.0;20.0;70.0;2.0;14.0;-1.0;135.55;128.88;;
27/06/2021;Bulgaria;28;1;6951482;5.0;13.0;116.0;35.0;-1.0;-12.0;165.39;174.56;;
27/06/2021;Croatia;86;1;4058165;19.0;35.0;248.0;35.0;6.0;-8.0;423.58;359.08;;
27/06/2021;Czechia;69;2;10693939;8.0;19.0;97.0;11.0;11.0;-7.0;100.51;165.48;;
27/06/2021;Denmark;195;0;5822763;16.0;2.0;162.0;-8.0;8.0;-2.0;143.03;156.94;;
27/06/2021;Estonia;27;0;1328976;9.0;25.0;160.0;1.0;5.0;-8.0;163.63;188.01;;
27/06/2021;Finland;270;1;5525292;-8.0;15.0;264.0;-32.0;-1.0;-11.0;114.23;211.81;;
27/06/2021;France;2128;12;67320216;2.0;30.0;60.0;6.0;11.0;-2.0;94.2;134.56;;
27/06/2021;Germany;538;8;83166711;2.0;62.0;144.0;-4.0;16.0;-2.0;135.99;143.52;;
27/06/2021;Greece;375;12;10718565;2.0;82.0;185.0;20.0;-4.0;-8.0;221.34;231.44;;
27/06/2021;Hungary;0;0;9769526;22.0;20.0;127.0;15.0;8.0;-6.0;121.5;173.54;;
27/06/2021;Ireland;428;0;4964440;-17.0;12.0;102.0;-30.0;-2.0;-2.0;93.09;144.44;;
27/06/2021;Italy;838;40;59641488;-13.0;-3.0;65.0;-2.0;-1.0;-6.0;131.47;182.73;;
27/06/2021;Latvia;39;2;1907675;-1.0;20.0;187.0;-1.0;12.0;-9.0;105.15;139.4;;
27/06/2021;Lithuania;19;1;2794090;-13.0;44.0;170.0;3.0;17.0;-12.0;173.49;153.79;;
27/06/2021;Luxembourg;0;0;626108;5.0;38.0;94.0;1.0;19.0;-1.0;95.7;94.92;;
27/06/2021;Netherlands;552;0;17407585;-1.0;10.0;114.0;-16.0;15.0;-1.0;111.65;104.22;;
27/06/2021;Norway;0;0;5367580;7.0;37.0;74.0;-14.0;-3.0;-4.0;133.67;198.53;;
27/06/2021;Poland;99;21;37958138;59.0;167.0;162.0;19.0;30.0;-8.0;144.65;154.4;;
27/06/2021;Portugal;1568;2;10295909;-18.0;9.0;13.0;-27.0;0.0;3.0;102.79;130.47;;
27/06/2021;Romania;62;266;19328838;4.0;18.0;66.0;-4.0;0.0;-8.0;153.97;142.09;;
27/06/2021;Slovakia;65;3;5457873;19.0;17.0;116.0;4.0;6.0;-6.0;144.59;152.49;;
27/06/2021;Slovenia;19;0;2095861;-13.0;-77.0;121.0;12.0;-8.0;-8.0;159.5;189.1;;
27/06/2021;Spain;0;0;47332614;-19.0;23.0;26.0;-12.0;-7.0;-5.0;121.47;167.05;;
27/06/2021;Sweden;0;0;10327589;9.0;8.0;181.0;-23.0;3.0;-5.0;115.75;210.83;;
28/06/2021;Austria;67;2;8901064;-10.0;10.0;91.0;-11.0;-14.0;0.0;124.75;144.85;;
28/06/2021;Belgium;593;2;11522440;10.0;18.0;71.0;-17.0;-27.0;6.0;139.0;132.17;;
28/06/2021;Bulgaria;16;0;6951482;3.0;27.0;70.0;27.0;-17.0;-5.0;197.38;151.63;;
28/06/2021;Croatia;45;3;4058165;19.0;34.0;271.0;-1.0;-19.0;-2.0;437.04;292.06;;
28/06/2021;Czechia;57;0;10693939;5.0;26.0;74.0;6.0;-9.0;0.0;116.46;153.1;;
28/06/2021;Denmark;174;1;5822763;21.0;10.0;277.0;-16.0;-26.0;2.0;175.8;165.73;;
28/06/2021;Estonia;15;0;1328976;19.0;28.0;137.0;-4.0;-29.0;1.0;190.45;179.67;;
28/06/2021;Finland;95;0;5525292;15.0;26.0;307.0;-31.0;-45.0;2.0;160.25;195.22;;
28/06/2021;France;1578;17;67320216;-3.0;19.0;77.0;-9.0;-22.0;3.0;119.05;138.64;;
28/06/2021;Germany;219;8;83166711;-5.0;12.0;110.0;-18.0;-15.0;3.0;135.22;128.95;;
28/06/2021;Greece;235;18;10718565;21.0;39.0;197.0;7.0;-16.0;-5.0;236.15;201.44;;
28/06/2021;Hungary;132;9;9769526;8.0;19.0;92.0;-10.0;-22.0;2.0;107.44;149.29;;
28/06/2021;Ireland;361;0;4964440;-5.0;21.0;116.0;-41.0;-38.0;6.0;98.23;135.29;;
28/06/2021;Italy;780;14;59641488;2.0;16.0;90.0;-19.0;-23.0;0.0;126.47;152.68;;
28/06/2021;Latvia;41;0;1907675;4.0;19.0;130.0;-15.0;-30.0;0.0;140.2;145.14;;
28/06/2021;Lithuania;15;1;2794090;-5.0;50.0;133.0;-4.0;-22.0;-1.0;200.2;144.23;;
28/06/2021;Luxembourg;0;0;626108;-4.0;13.0;63.0;-10.0;-15.0;5.0;120.63;106.0;;
28/06/2021;Netherlands;497;1;17407585;2.0;11.0;101.0;-34.0;-25.0;6.0;110.99;113.78;;
28/06/2021;Norway;0;0;5367580;18.0;17.0;135.0;-25.0;-37.0;3.0;159.45;194.82;;
28/06/2021;Poland;69;5;37958138;10.0;15.0;139.0;-8.0;-15.0;-1.0;157.75;144.87;;
28/06/2021;Portugal;1496;1;10295909;-2.0;26.0;29.0;-26.0;-20.0;6.0;121.68;126.48;;
28/06/2021;Romania;46;76;19328838;-1.0;18.0;30.0;-13.0;-27.0;-3.0;181.05;136.1;;
28/06/2021;Slovakia;51;0;5457873;16.0;30.0;116.0;1.0;-11.0;0.0;162.06;140.39;;
28/06/2021;Slovenia;12;0;2095861;4.0;13.0;131.0;-12.0;-25.0;-1.0;191.83;158.55;;
28/06/2021;Spain;10179;10;47332614;-5.0;12.0;43.0;-12.0;-25.0;1.0;134.93;148.38;;
28/06/2021;Sweden;524;2;10327589;16.0;19.0;238.0;-29.0;-39.0;4.0;153.08;195.47;;
29/06/2021;Austria;75;6;8901064;-13.0;11.0;88.0;-12.0;-15.0;0.0;126.56;143.05;;
29/06/2021;Belgium;559;5;11522440;10.0;21.0;73.0;-19.0;-26.0;5.0;137.95;134.32;;
29/06/2021;Bulgaria;115;13;6951482;0.0;22.0;64.0;27.0;-19.0;-6.0;199.02;149.39;;
29/06/2021;Croatia;14;2;4058165;16.0;34.0;272.0;-2.0;-19.0;-3.0;442.96;294.35;;
29/06/2021;Czechia;168;0;10693939;7.0;31.0;74.0;6.0;-11.0;-1.0;110.78;150.65;;
29/06/2021;Denmark;151;1;5822763;18.0;9.0;255.0;-15.0;-25.0;2.0;171.48;167.59;;
29/06/2021;Estonia;45;0;1328976;16.0;22.0;161.0;-5.0;-29.0;0.0;201.36;180.77;;
29/06/2021;Finland;84;0;5525292;10.0;19.0;289.0;-31.0;-45.0;3.0;171.76;200.21;;
29/06/2021;France;509;44;67320216;-5.0;15.0;69.0;-10.0;-20.0;3.0;118.41;141.01;;
29/06/2021;Germany;404;57;83166711;-12.0;10.0;71.0;-20.0;-16.0;5.0;132.88;130.5;;
29/06/2021;Greece;361;18;10718565;10.0;35.0;146.0;0.0;-16.0;-5.0;240.94;206.01;;
29/06/2021;Hungary;34;2;9769526;4.0;14.0;95.0;-12.0;-23.0;2.0;108.28;148.59;;
29/06/2021;Ireland;302;0;4964440;-8.0;20.0;138.0;-40.0;-37.0;5.0;105.39;138.36;;
29/06/2021;Italy;387;28;59641488;1.0;12.0;90.0;-22.0;-25.0;0.0;127.18;153.21;;
29/06/2021;Latvia;30;0;1907675;1.0;17.0;144.0;-16.0;-30.0;-1.0;143.26;145.11;;
29/06/2021;Lithuania;37;0;2794090;-5.0;50.0;159.0;-1.0;-22.0;-3.0;216.81;146.99;;
29/06/2021;Luxembourg;42;0;626108;-9.0;11.0;35.0;-9.0;-17.0;5.0;118.8;114.51;;
29/06/2021;Netherlands;557;0;17407585;2.0;15.0;98.0;-36.0;-24.0;5.0;116.35;115.41;;
29/06/2021;Norway;349;0;5367580;15.0;14.0;137.0;-27.0;-37.0;3.0;165.66;191.88;;
29/06/2021;Poland;51;0;37958138;6.0;18.0;148.0;-11.0;-16.0;-1.0;152.56;142.79;;
29/06/2021;Portugal;902;2;10295909;-1.0;25.0;28.0;-26.0;-23.0;6.0;118.21;125.69;;
29/06/2021;Romania;37;58;19328838;3.0;23.0;33.0;-13.0;-27.0;-4.0;164.43;134.91;;
29/06/2021;Slovakia;36;4;5457873;12.0;29.0;120.0;-3.0;-12.0;-2.0;157.76;137.65;;
29/06/2021;Slovenia;36;0;2095861;-1.0;9.0;115.0;-13.0;-23.0;-1.0;187.6;154.94;;
29/06/2021;Spain;7091;40;47332614;-7.0;10.0;45.0;-12.0;-27.0;1.0;136.69;151.99;;
29/06/2021;Sweden;245;1;10327589;9.0;15.0;261.0;-29.0;-39.0;4.0;153.44;187.4;;
30/06/2021;Austria;100;2;8901064;-9.0;15.0;53.0;-11.0;-15.0;1.0;132.21;153.67;;
30/06/2021;Belgium;613;2;11522440;4.0;13.0;31.0;-22.0;-25.0;5.0;137.0;146.05;;
30/06/2021;Bulgaria;105;9;6951482;4.0;24.0;77.0;26.0;-19.0;-6.0;228.41;180.04;;
30/06/2021;Croatia;70;3;4058165;20.0;41.0;278.0;-2.0;-19.0;-4.0;477.48;322.72;;
30/06/2021;Czechia;172;5;10693939;12.0;30.0;65.0;7.0;-12.0;-1.0;112.33;161.83;;
30/06/2021;Denmark;243;1;5822763;20.0;14.0;144.0;-20.0;-26.0;2.0;165.42;176.38;;
30/06/2021;Estonia;36;0;1328976;18.0;28.0;190.0;0.0;-29.0;-1.0;208.58;192.97;;
30/06/2021;Finland;219;0;5525292;15.0;23.0;297.0;-29.0;-44.0;2.0;166.87;206.12;;
30/06/2021;France;2314;45;67320216;-2.0;19.0;69.0;-8.0;-20.0;1.0;130.17;152.02;;
30/06/2021;Germany;808;56;83166711;-4.0;15.0;65.0;-18.0;-15.0;4.0;133.03;136.07;;
30/06/2021;Greece;563;13;10718565;16.0;40.0;169.0;2.0;-15.0;-5.0;245.16;218.03;;
30/06/2021;Hungary;52;1;9769526;5.0;17.0;96.0;-11.0;-22.0;1.0;109.52;153.74;;
30/06/2021;Ireland;343;0;4964440;-7.0;21.0;123.0;-38.0;-37.0;5.0;103.64;143.97;;
30/06/2021;Italy;677;42;59641488;1.0;14.0;88.0;-18.0;-21.0;-1.0;132.18;157.47;;
30/06/2021;Latvia;89;5;1907675;3.0;19.0;163.0;-12.0;-29.0;-2.0;145.94;153.01;;
30/06/2021;Lithuania;43;2;2794090;-4.0;53.0;195.0;-2.0;-22.0;-4.0;217.13;150.89;;
30/06/2021;Luxembourg;53;0;626108;-11.0;12.0;14.0;-10.0;-17.0;5.0;131.88;116.87;;
30/06/2021;Netherlands;538;4;17407585;-2.0;10.0;69.0;-34.0;-22.0;5.0;120.0;123.47;;
30/06/2021;Norway;193;0;5367580;16.0;18.0;167.0;-22.0;-37.0;1.0;171.25;199.89;;
30/06/2021;Poland;122;26;37958138;11.0;20.0;122.0;-10.0;-16.0;-1.0;154.78;148.56;;
30/06/2021;Portugal;1746;6;10295909;3.0;32.0;38.0;-20.0;-19.0;4.0;120.91;128.7;;
30/06/2021;Romania;73;294;19328838;-1.0;18.0;25.0;-13.0;-26.0;-4.0;166.68;137.8;;
30/06/2021;Slovakia;157;1;5457873;17.0;27.0;110.0;0.0;-12.0;-1.0;166.87;147.47;;
30/06/2021;Slovenia;46;0;2095861;4.0;13.0;111.0;-9.0;-21.0;-2.0;202.66;174.21;;
30/06/2021;Spain;9227;46;47332614;-5.0;16.0;47.0;-11.0;-24.0;0.0;141.79;160.12;;
30/06/2021;Sweden;560;1;10327589;10.0;13.0;176.0;-32.0;-39.0;4.0;149.71;198.22;;
01/07/2021;Austria;36;1;8901064;-4.0;18.0;51.0;-5.0;-14.0;1.0;141.27;159.38;;
01/07/2021;Belgium;670;5;11522440;12.0;23.0;77.0;-19.0;-32.0;7.0;154.28;144.9;;
01/07/2021;Bulgaria;78;12;6951482;3.0;25.0;70.0;30.0;-22.0;-5.0;200.67;173.93;;
01/07/2021;Croatia;136;1;4058165;22.0;40.0;274.0;8.0;-17.0;-2.0;507.56;350.82;;
01/07/2021;Czechia;148;1;10693939;1.0;25.0;51.0;-3.0;-21.0;3.0;113.67;168.73;;
01/07/2021;Denmark;340;0;5822763;23.0;15.0;193.0;-15.0;-26.0;3.0;176.52;173.56;;
01/07/2021;Estonia;21;0;1328976;19.0;29.0;183.0;-2.0;-30.0;1.0;220.73;206.25;;
01/07/2021;Finland;355;0;5525292;16.0;24.0;289.0;-27.0;-44.0;3.0;178.08;215.03;;
01/07/2021;France;2457;25;67320216;2.0;24.0;91.0;-3.0;-19.0;2.0;136.79;152.46;;
01/07/2021;Germany;892;63;83166711;-6.0;16.0;56.0;-16.0;-15.0;5.0;140.75;140.93;;
01/07/2021;Greece;627;11;10718565;14.0;46.0;165.0;5.0;-17.0;-4.0;255.35;215.87;;
01/07/2021;Hungary;32;0;9769526;8.0;11.0;93.0;-11.0;-25.0;3.0;112.67;160.92;;
01/07/2021;Ireland;452;9;4964440;-8.0;21.0;100.0;-41.0;-38.0;7.0;104.81;145.25;;
01/07/2021;Italy;776;24;59641488;2.0;17.0;91.0;-16.0;-22.0;1.0;137.79;163.41;;
01/07/2021;Latvia;100;5;1907675;1.0;24.0;143.0;-11.0;-29.0;0.0;145.2;151.32;;
01/07/2021;Lithuania;40;1;2794090;-5.0;48.0;135.0;0.0;-22.0;-1.0;223.84;157.88;;
01/07/2021;Luxembourg;92;0;626108;-5.0;16.0;51.0;-2.0;-14.0;4.0;140.92;121.05;;
01/07/2021;Netherlands;630;0;17407585;0.0;11.0;80.0;-33.0;-23.0;6.0;132.95;124.09;;
01/07/2021;Norway;224;2;5367580;14.0;20.0;171.0;-22.0;-37.0;2.0;179.81;208.92;;
01/07/2021;Poland;101;16;37958138;12.0;23.0;125.0;-7.0;-17.0;1.0;156.9;150.22;;
01/07/2021;Portugal;2362;4;10295909;5.0;35.0;47.0;-20.0;-20.0;6.0;131.38;140.31;;
01/07/2021;Romania;52;181;19328838;0.0;18.0;24.0;-12.0;-24.0;-3.0;169.4;142.47;;
01/07/2021;Slovakia;35;1;5457873;8.0;23.0;81.0;-10.0;-20.0;2.0;177.56;153.81;;
01/07/2021;Slovenia;24;2;2095861;4.0;12.0;83.0;-7.0;-19.0;0.0;185.19;183.36;;
01/07/2021;Spain;12345;8;47332614;-4.0;18.0;50.0;-9.0;-27.0;1.0;151.23;167.65;;
01/07/2021;Sweden;306;0;10327589;10.0;17.0;188.0;-31.0;-38.0;6.0;156.9;205.91;;
02/07/2021;Austria;55;2;8901064;-6.0;18.0;54.0;-5.0;-14.0;1.0;149.82;173.7;;
02/07/2021;Belgium;716;3;11522440;3.0;19.0;98.0;-16.0;-31.0;5.0;170.46;147.01;;
02/07/2021;Bulgaria;73;6;6951482;0.0;26.0;62.0;28.0;-21.0;-6.0;229.53;195.92;;
02/07/2021;Croatia;103;3;4058165;19.0;45.0;276.0;8.0;-15.0;-3.0;592.64;401.96;;
02/07/2021;Czechia;173;4;10693939;-9.0;24.0;45.0;-7.0;-23.0;3.0;115.49;192.76;;
02/07/2021;Denmark;475;1;5822763;9.0;5.0;184.0;-18.0;-27.0;3.0;180.72;176.42;;
02/07/2021;Estonia;38;0;1328976;9.0;23.0;171.0;-6.0;-29.0;0.0;245.4;227.43;;
02/07/2021;Finland;222;0;5525292;9.0;16.0;322.0;-29.0;-43.0;2.0;190.65;226.82;;
02/07/2021;France;2664;29;67320216;-1.0;17.0;89.0;0.0;-20.0;3.0;141.28;163.04;;
02/07/2021;Germany;649;69;83166711;-2.0;16.0;108.0;-12.0;-13.0;3.0;169.65;157.94;;
02/07/2021;Greece;729;4;10718565;8.0;45.0;152.0;10.0;-17.0;-4.0;281.56;241.66;;
02/07/2021;Hungary;37;0;9769526;7.0;23.0;93.0;-8.0;-23.0;2.0;123.98;180.1;;
02/07/2021;Ireland;448;2;4964440;-15.0;20.0;74.0;-42.0;-37.0;7.0;112.03;157.09;;
02/07/2021;Italy;879;21;59641488;-5.0;16.0;85.0;-16.0;-22.0;0.0;149.56;177.82;;
02/07/2021;Latvia;71;7;1907675;1.0;21.0;135.0;-14.0;-28.0;-1.0;150.96;169.28;;
02/07/2021;Lithuania;17;3;2794090;-12.0;48.0;162.0;0.0;-20.0;-3.0;236.97;180.01;;
02/07/2021;Luxembourg;108;0;626108;-7.0;15.0;83.0;3.0;-15.0;4.0;158.89;131.36;;
02/07/2021;Netherlands;824;3;17407585;2.0;10.0;137.0;-26.0;-20.0;3.0;154.46;135.43;;
02/07/2021;Norway;279;0;5367580;6.0;10.0;169.0;-20.0;-37.0;1.0;187.69;223.91;;
02/07/2021;Poland;98;23;37958138;5.0;20.0;98.0;-10.0;-15.0;0.0;169.83;166.34;;
02/07/2021;Portugal;2449;5;10295909;-4.0;31.0;33.0;-24.0;-19.0;7.0;132.23;146.25;;
02/07/2021;Romania;31;75;19328838;-1.0;21.0;17.0;-8.0;-8.0;-4.0;176.34;157.6;;
02/07/2021;Slovakia;0;0;5457873;0.0;24.0;85.0;-11.0;-21.0;3.0;179.26;174.12;;
02/07/2021;Slovenia;25;0;2095861;2.0;11.0;112.0;-3.0;-19.0;-1.0;217.69;246.45;;
02/07/2021;Spain;12563;28;47332614;-15.0;9.0;34.0;-14.0;-26.0;1.0;160.35;178.17;;
02/07/2021;Sweden;386;0;10327589;1.0;6.0;231.0;-28.0;-39.0;4.0;169.56;212.03;;
03/07/2021;Austria;163;8;8901064;-7.0;2.0;99.0;4.0;2.0;-4.0;151.89;162.72;;
03/07/2021;Belgium;511;3;11522440;-8.0;5.0;64.0;-5.0;3.0;2.0;167.37;132.34;;
03/07/2021;Bulgaria;81;16;6951482;-4.0;14.0;55.0;32.0;-8.0;-9.0;211.08;199.35;;
03/07/2021;Croatia;92;3;4058165;18.0;36.0;321.0;36.0;5.0;-7.0;615.8;452.16;;
03/07/2021;Czechia;188;2;10693939;-4.0;24.0;104.0;10.0;2.0;-7.0;136.49;184.93;;
